"","external_gene_name","chromosome_name","transcript_biotype"
"12811","Zfp420","7","protein_coding"
"12812","Plekhm3","1","protein_coding"
"12813","Tex101","7","protein_coding"
"12814","Tab1","15","protein_coding"
"12815","Septin8","11","protein_coding"
"12816","Wdr73","7","protein_coding"
"12817","Nudcd1","15","protein_coding"
"12818","Kif1a","1","protein_coding"
"12819","Nynrin","14","protein_coding"
"12820","Cfl2","12","protein_coding"
"12821","Snx12","X","protein_coding"
"12822","Dnah8","17","protein_coding"
"12823","Cbln3","14","protein_coding"
"12824","Insl3","8","protein_coding"
"12825","Baz1a","12","protein_coding"
"12826","B3gnt3","8","protein_coding"
"12827","Khnyn","14","protein_coding"
"12828","Eny2","15","protein_coding"
"12829","Fcho1","8","protein_coding"
"12830","Ptpn12","5","protein_coding"
"12831","Sdr39u1","14","protein_coding"
"12832","Foxo4","X","protein_coding"
"12833","Zfp27","7","protein_coding"
"12834","Eif3j1","2","protein_coding"
"12835","Pkhd1l1","15","protein_coding"
"12836","Gm614","X","protein_coding"
"12837","Zfp383","7","protein_coding"
"12838","Lypd10","7","protein_coding"
"12839","Tcea2","2","protein_coding"
"12840","Il2rg","X","protein_coding"
"12841","Nmb","7","protein_coding"
"12842","Ubc","5","protein_coding"
"12843","Lypd11","7","protein_coding"
"12844","2700097O09Rik","12","protein_coding"
"12845","Zfp74","7","protein_coding"
"12846","Dhx37","5","protein_coding"
"12847","Tnpo3","6","protein_coding"
"12848","Med12","X","protein_coding"
"12849","Cma1","14","protein_coding"
"12850","Srp54a","12","protein_coding"
"12851","Cma2","14","protein_coding"
"12852","Myo7a","7","protein_coding"
"12853","Mcpt1","14","protein_coding"
"12854","Cenpx","11","protein_coding"
"12855","Mcpt9","14","protein_coding"
"12856","Fam177a","12","protein_coding"
"12857","Mcpt2","14","protein_coding"
"12858","Spg11","2","protein_coding"
"12859","Gm28051","12","protein_coding"
"12860","Bri3bp","5","protein_coding"
"12861","Ankrd9","12","protein_coding"
"12862","Mcpt4","14","protein_coding"
"12863","Lrrc45","11","protein_coding"
"12864","Tusc3","8","protein_coding"
"12865","Abcc12","8","protein_coding"
"12866","Aacs","5","protein_coding"
"12867","Mcpt8","14","protein_coding"
"12868","Gpr160","3","protein_coding"
"12869","Rcor1","12","protein_coding"
"12870","Ctsg","14","protein_coding"
"12871","Rac3","11","protein_coding"
"12872","Gzme","14","protein_coding"
"12873","Gzmd","14","protein_coding"
"12874","Rab3d","9","protein_coding"
"12875","Wipf1","2","protein_coding"
"12876","Gzmg","14","protein_coding"
"12877","Traf3","12","protein_coding"
"12878","Tspan33","6","protein_coding"
"12879","Elapor1","3","protein_coding"
"12880","Gzmn","14","protein_coding"
"12881","Dcxr","11","protein_coding"
"12882","Tmem205","9","protein_coding"
"12883","Gzmf","14","protein_coding"
"12884","Gzmc","14","protein_coding"
"12885","Dnajc13","9","protein_coding"
"12886","Gzmb","14","protein_coding"
"12887","Tmem132b","5","protein_coding"
"12888","Cbr2","11","protein_coding"
"12889","Smo","6","protein_coding"
"12890","Atp12a","14","protein_coding"
"12891","Amn","12","protein_coding"
"12892","Sybu","15","protein_coding"
"12893","Hmga1b","11","protein_coding"
"12894","Kif3a","11","protein_coding"
"12895","Epha5","5","protein_coding"
"12896","Rnf17","14","protein_coding"
"12897","Cfap276","3","protein_coding"
"12898","Cdc42bpb","12","protein_coding"
"12899","Tmem167b","3","protein_coding"
"12900","Patl2","2","protein_coding"
"12901","Taf13","3","protein_coding"
"12902","Wdr47","3","protein_coding"
"12903","Chrna1","2","protein_coding"
"12904","Pde3a","6","protein_coding"
"12905","Clcc1","3","protein_coding"
"12906","Agxt","1","protein_coding"
"12907","Epb41l1","2","protein_coding"
"12908","Ccdc159","9","protein_coding"
"12909","Aak1","6","protein_coding"
"12910","Cenpj","14","protein_coding"
"12911","Mab21l4","1","protein_coding"
"12912","Oog1","12","protein_coding"
"12913","","15","protein_coding"
"12914","Ebag9","15","protein_coding"
"12915","Myh10","11","protein_coding"
"12916","Gpsm2","3","protein_coding"
"12917","Crocc2","1","protein_coding"
"12918","Sned1","1","protein_coding"
"12919","Or10ak11","4","protein_coding"
"12920","Hif1a","12","protein_coding"
"12921","Or10ak9","4","protein_coding"
"12922","Or10ak16","4","protein_coding"
"12923","Parp4","14","protein_coding"
"12924","Or10ak8","4","protein_coding"
"12925","Or10ak7","4","protein_coding"
"12926","Bop1","15","protein_coding"
"12927","Lao1","4","protein_coding"
"12928","Aknad1","3","protein_coding"
"12929","Sidt2","9","protein_coding"
"12930","Slc2a1","4","protein_coding"
"12931","Mphosph8","14","protein_coding"
"12932","Scx","15","protein_coding"
"12933","Tmem132c","5","protein_coding"
"12934","Lonp2","8","protein_coding"
"12935","Hsf1","15","protein_coding"
"12936","Phc3","3","protein_coding"
"12937","Nlgn3","X","protein_coding"
"12938","Cenpc1","5","protein_coding"
"12939","Ahcyl2","6","protein_coding"
"12940","Gm4846","1","protein_coding"
"12941","Mterf4","1","protein_coding"
"12942","Gjb1","X","protein_coding"
"12943","Zfp691","4","protein_coding"
"12944","Ube2e2","14","protein_coding"
"12945","Zmym3","X","protein_coding"
"12946","Patj","4","protein_coding"
"12947","Gm4847","1","protein_coding"
"12948","Gsap","5","protein_coding"
"12949","Pask","1","protein_coding"
"12950","Snapc1","12","protein_coding"
"12951","Glp1r","17","protein_coding"
"12952","Ube2e1","14","protein_coding"
"12953","Dcdc2c","12","protein_coding"
"12954","Nkiras1","14","protein_coding"
"12955","Siah1a","8","protein_coding"
"12956","Fmo9","1","protein_coding"
"12957","N4bp1","8","protein_coding"
"12958","Dgat1","15","protein_coding"
"12959","Dync2i1","12","protein_coding"
"12960","Rpl15","14","protein_coding"
"12961","Fgfr1","8","protein_coding"
"12962","Pth2r","1","protein_coding"
"12963","Nr1d2","14","protein_coding"
"12964","Scrt1","15","protein_coding"
"12965","Esyt2","12","protein_coding"
"12966","Tmem249","15","protein_coding"
"12967","Fbxl6","15","protein_coding"
"12968","Thrb","14","protein_coding"
"12969","Fam78b","1","protein_coding"
"12970","Umodl1","17","protein_coding"
"12971","Crygf","1","protein_coding"
"12972","Acpp","9","protein_coding"
"12973","Slc52a2","15","protein_coding"
"12974","Ppp1r7","1","protein_coding"
"12975","Adck5","15","protein_coding"
"12976","Rarb","14","protein_coding"
"12977","Rfng","11","protein_coding"
"12978","B2m","2","protein_coding"
"12979","Stxbp3","3","protein_coding"
"12980","Uck2","1","protein_coding"
"12981","Il4","11","protein_coding"
"12982","Trim69","2","protein_coding"
"12983","Plppr2","9","protein_coding"
"12984","Zfp207","11","protein_coding"
"12985","Top2b","14","protein_coding"
"12986","Aar2","2","protein_coding"
"12987","Stap1","5","protein_coding"
"12988","Syt16","12","protein_coding"
"12989","Terb2","2","protein_coding"
"12990","Nono","X","protein_coding"
"12991","Ano7","1","protein_coding"
"12992","Sord","2","protein_coding"
"12993","Swsap1","9","protein_coding"
"12994","Epor","9","protein_coding"
"12995","Slc15a4","5","protein_coding"
"12996","Prkci","3","protein_coding"
"12997","Rgs19","2","protein_coding"
"12998","Cpsf1","15","protein_coding"
"12999","Pafah1b2","9","protein_coding"
"13000","Cd177","7","protein_coding"
"13001","Ccdc146","5","protein_coding"
"13002","Ceacam10","7","protein_coding"
"13003","Ngly1","14","protein_coding"
"13004","Sec11a","7","protein_coding"
"13005","Tmco1","1","protein_coding"
"13006","Fgl2","5","protein_coding"
"13007","Cpne4","9","protein_coding"
"13008","Itgb1bp2","X","protein_coding"
"13009","Fndc7","3","protein_coding"
"13010","Fam185a","5","protein_coding"
"13011","Abcg1","17","protein_coding"
"13012","Oxsm","14","protein_coding"
"13013","Glt1d1","5","protein_coding"
"13014","Slc35a2","X","protein_coding"
"13015","Zfp568","7","protein_coding"
"13016","Aldh9a1","1","protein_coding"
"13017","Lkaaear1","2","protein_coding"
"13018","Duox2","2","protein_coding"
"13019","Lrrc3b","14","protein_coding"
"13020","Tmem132d","5","protein_coding"
"13021","Gkn3","6","protein_coding"
"13022","Tff3","17","protein_coding"
"13023","Mgst3","1","protein_coding"
"13024","Rgl3","9","protein_coding"
"13025","Tff2","17","protein_coding"
"13026","Slc39a4","15","protein_coding"
"13027","Bmp10","6","protein_coding"
"13028","Nek10","14","protein_coding"
"13029","Prpf38b","3","protein_coding"
"13030","Lrrc52","1","protein_coding"
"13031","Tff1","17","protein_coding"
"13032","Rxrg","1","protein_coding"
"13033","Strip2","6","protein_coding"
"13034","Wscd2","5","protein_coding"
"13035","Zfp14","7","protein_coding"
"13036","Tmprss3","17","protein_coding"
"13037","Tmsb10b","7","protein_coding"
"13038","Zfp592","7","protein_coding"
"13039","Ndel1","11","protein_coding"
"13040","Skil","3","protein_coding"
"13041","Duoxa2","2","protein_coding"
"13042","Uba6","5","protein_coding"
"13043","Vps28","15","protein_coding"
"13044","Oprl1","2","protein_coding"
"13045","Pqbp1","X","protein_coding"
"13046","Lypd4","7","protein_coding"
"13047","Tonsl","15","protein_coding"
"13048","Alpk3","7","protein_coding"
"13049","Odad3","9","protein_coding"
"13050","Lmx1a","1","protein_coding"
"13051","Rnf222","11","protein_coding"
"13052","Dmrtc2","7","protein_coding"
"13053","Rpl26","11","protein_coding"
"13054","Slc4a7","14","protein_coding"
"13055","Cldn11","3","protein_coding"
"13056","Zfp82","7","protein_coding"
"13057","Gatad2b","3","protein_coding"
"13058","Odf4","11","protein_coding"
"13059","Ubash3a","17","protein_coding"
"13060","Kifc2","15","protein_coding"
"13061","Mgat4a","1","protein_coding"
"13062","Gps1","11","protein_coding"
"13063","Mrpl3","9","protein_coding"
"13064","Duoxa1","2","protein_coding"
"13065","Capn5","7","protein_coding"
"13066","Pcsk1n","X","protein_coding"
"13067","Eras","X","protein_coding"
"13068","Hdac6","X","protein_coding"
"13069","Fzd10","5","protein_coding"
"13070","Gnrhr","5","protein_coding"
"13071","Ermap","4","protein_coding"
"13072","Fbxl13","5","protein_coding"
"13073","Rsph1","17","protein_coding"
"13074","Duox1","2","protein_coding"
"13075","Foxh1","15","protein_coding"
"13076","Slc7a14","3","protein_coding"
"13077","Ppp1r16a","15","protein_coding"
"13078","Smarcc1","9","protein_coding"
"13079","Henmt1","3","protein_coding"
"13080","Omp","7","protein_coding"
"13081","Letm2","8","protein_coding"
"13082","B3gnt6","7","protein_coding"
"13083","Slc28a1","7","protein_coding"
"13084","Arhgap25","6","protein_coding"
"13085","Etl4","2","protein_coding"
"13086","Slc37a1","17","protein_coding"
"13087","Arhgef15","11","protein_coding"
"13088","Cracdl","1","protein_coding"
"13089","Gpt","15","protein_coding"
"13090","Nsd3","8","protein_coding"
"13091","Sox6","7","protein_coding"
"13092","Lrrc17","5","protein_coding"
"13093","Pbx1","1","protein_coding"
"13094","L1td1","4","protein_coding"
"13095","Tmprss11c","5","protein_coding"
"13096","Eeig2","3","protein_coding"
"13097","Svbp","4","protein_coding"
"13098","Tmprss11d","5","protein_coding"
"13099","Slc25a35","11","protein_coding"
"13100","Mfsd3","15","protein_coding"
"13101","Kcnmb2","3","protein_coding"
"13102","Kank4","4","protein_coding"
"13103","Rangrf","11","protein_coding"
"13104","Recql4","15","protein_coding"
"13105","I0C0044D17Rik","4","protein_coding"
"13106","AU022252","4","protein_coding"
"13107","Armc10","5","protein_coding"
"13108","Slc25a54","3","protein_coding"
"13109","Map2","1","protein_coding"
"13110","Psmd11","11","protein_coding"
"13111","Zmat3","3","protein_coding"
"13112","Slc6a11","6","protein_coding"
"13113","Hp1bp3","4","protein_coding"
"13114","Pde9a","17","protein_coding"
"13115","Slc25a24","3","protein_coding"
"13116","Hrh1","6","protein_coding"
"13117","Tmprss11a","5","protein_coding"
"13118","Lrrc14","15","protein_coding"
"13119","Napepld","5","protein_coding"
"13120","Nrf1","6","protein_coding"
"13121","Plpp5","8","protein_coding"
"13122","Pik3ca","3","protein_coding"
"13123","Tmprss11g","5","protein_coding"
"13124","Lrrc24","15","protein_coding"
"13125","C030006K11Rik","15","protein_coding"
"13126","Tmprss11f","5","protein_coding"
"13127","Arhgap39","15","protein_coding"
"13128","Piwil1","5","protein_coding"
"13129","Kcnmb3","3","protein_coding"
"13130","Vav3","3","protein_coding"
"13131","Bag4","8","protein_coding"
"13132","Cdk5r1","11","protein_coding"
"13133","Gata1","X","protein_coding"
"13134","Pfas","11","protein_coding"
"13135","Rps19","7","protein_coding"
"13136","Ifi30","8","protein_coding"
"13137","Rab3a","8","protein_coding"
"13138","Sik3","9","protein_coding"
"13139","Glod5","X","protein_coding"
"13140","Timm17b","X","protein_coding"
"13141","Ddhd2","8","protein_coding"
"13142","Zfp251","15","protein_coding"
"13143","Acer3","7","protein_coding"
"13144","Samt1","X","protein_coding"
"13145","Gm49527","15","protein_coding"
"13146","Samt1b","X","protein_coding"
"13147","Rpl8","15","protein_coding"
"13148","Gm5645","X","protein_coding"
"13149","Samt1c","X","protein_coding"
"13150","Dus1l","11","protein_coding"
"13151","Samt1d","X","protein_coding"
"13152","Zfp647","15","protein_coding"
"13153","Samt4","X","protein_coding"
"13154","Wdr1","5","protein_coding"
"13155","Samt2","X","protein_coding"
"13156","1110038F14Rik","15","protein_coding"
"13157","Samt2b","X","protein_coding"
"13158","Tesl1","X","protein_coding"
"13159","Cd79a","7","protein_coding"
"13160","Tmem269","4","protein_coding"
"13161","Nxt2","X","protein_coding"
"13162","Zfp639","3","protein_coding"
"13163","Cyhr1","15","protein_coding"
"13164","Pde8a","7","protein_coding"
"13165","Usp1","4","protein_coding"
"13166","Tmem276-zftraf1","15","protein_coding"
"13167","Jund","8","protein_coding"
"13168","Bco1","8","protein_coding"
"13169","Tmem276","15","protein_coding"
"13170","Pmpcb","5","protein_coding"
"13171","Arhgap8","15","protein_coding"
"13172","Shf","2","protein_coding"
"13173","Mfn1","3","protein_coding"
"13174","Apoa1","9","protein_coding"
"13175","Kcne1l","X","protein_coding"
"13176","Nuf2","1","protein_coding"
"13177","Acsl4","X","protein_coding"
"13178","Lsm1","8","protein_coding"
"13179","Sh2d5","4","protein_coding"
"13180","Cspg5","9","protein_coding"
"13181","Tsku","7","protein_coding"
"13182","Star","8","protein_coding"
"13183","Tmprss11b","5","protein_coding"
"13184","Phf21b","15","protein_coding"
"13185","Myo1d","11","protein_coding"
"13186","1110004F10Rik","7","protein_coding"
"13187","Ash2l","8","protein_coding"
"13188","Zfp518b","5","protein_coding"
"13189","Apoc3","9","protein_coding"
"13190","Kif17","4","protein_coding"
"13191","Ntng1","3","protein_coding"
"13192","Dlgap4","2","protein_coding"
"13193","Tmprss11e","5","protein_coding"
"13194","Rps17","7","protein_coding"
"13195","Apoa4","9","protein_coding"
"13196","Clnk","5","protein_coding"
"13197","Nek11","9","protein_coding"
"13198","Ddost","4","protein_coding"
"13199","Rgs5","1","protein_coding"
"13200","Nup50","15","protein_coding"
"13201","Gucy2d","7","protein_coding"
"13202","Rgs4","1","protein_coding"
"13203","Pink1","4","protein_coding"
"13204","5031439G07Rik","15","protein_coding"
"13205","Tmem98","11","protein_coding"
"13206","Ccdc190","1","protein_coding"
"13207","Lrrc32","7","protein_coding"
"13208","Elp6","9","protein_coding"
"13209","Hsd17b7","1","protein_coding"
"13210","Vmn1r58","7","protein_coding"
"13211","Vmn1r59","7","protein_coding"
"13212","Ube2h","6","protein_coding"
"13213","Cpeb1","7","protein_coding"
"13214","Cda","4","protein_coding"
"13215","Gm44579","15","protein_coding"
"13216","Spaca3","11","protein_coding"
"13217","Cacnb3","15","protein_coding"
"13218","Fam43b","4","protein_coding"
"13219","Mul1","4","protein_coding"
"13220","Asic2","11","protein_coding"
"13221","Prmt6","3","protein_coding"
"13222","Farp2","1","protein_coding"
"13223","Apoa5","9","protein_coding"
"13224","Hs3st1","5","protein_coding"
"13225","Gnb4","3","protein_coding"
"13226","Zc3hc1","6","protein_coding"
"13227","Camk2n1","4","protein_coding"
"13228","Vwa5b1","4","protein_coding"
"13229","Dnajc2","5","protein_coding"
"13230","Prkcsh","9","protein_coding"
"13231","Ddx23","15","protein_coding"
"13232","Slc22a21","11","protein_coding"
"13233","Tsga10","1","protein_coding"
"13234","Vmn2r28","7","protein_coding"
"13235","Wdr4","17","protein_coding"
"13236","Rnd1","15","protein_coding"
"13237","Vmn1r60","7","protein_coding"
"13238","Rsph14","10","protein_coding"
"13239","Vmn1r61","7","protein_coding"
"13240","Ccl8","11","protein_coding"
"13241","Vmn1r62","7","protein_coding"
"13242","Vmn1r63","7","protein_coding"
"13243","Slc22a4","11","protein_coding"
"13244","Vmn1r64","7","protein_coding"
"13245","P3h1","4","protein_coding"
"13246","Vmn1r65","7","protein_coding"
"13247","Ccdc65","15","protein_coding"
"13248","Nlrp4c","7","protein_coding"
"13249","Ccl1","11","protein_coding"
"13250","Amy2a5","3","protein_coding"
"13251","Gm21637","X","protein_coding"
"13252","Kcnu1","8","protein_coding"
"13253","Btbd35f22","X","protein_coding"
"13254","Btbd35f2","X","protein_coding"
"13255","Fkbp11","15","protein_coding"
"13256","Btbd35f29","X","protein_coding"
"13257","Amy2a4","3","protein_coding"
"13258","Pdlim4","11","protein_coding"
"13259","Spin2f","X","protein_coding"
"13260","Btbd35f26","X","protein_coding"
"13261","Gnaz","10","protein_coding"
"13262","Btbd35f19","X","protein_coding"
"13263","Arf3","15","protein_coding"
"13264","Myl9","2","protein_coding"
"13265","Spin2e","X","protein_coding"
"13266","Btbd35f25","X","protein_coding"
"13267","Amy2a3","3","protein_coding"
"13268","Atg7","6","protein_coding"
"13269","Rab36","10","protein_coding"
"13270","Tex16","X","protein_coding"
"13271","Amy2a2","3","protein_coding"
"13272","Gm45194","X","protein_coding"
"13273","4933403O08Rik","X","protein_coding"
"13274","Ndufv3","17","protein_coding"
"13275","Slc28a2","2","protein_coding"
"13276","Kir3dl2","X","protein_coding"
"13277","Wnt10b","15","protein_coding"
"13278","Tmem132e","11","protein_coding"
"13279","Potefam3c","8","protein_coding"
"13280","Actl6a","3","protein_coding"
"13281","Emsy","7","protein_coding"
"13282","Potefam3d","8","protein_coding"
"13283","Zfp358","8","protein_coding"
"13284","Rab28","5","protein_coding"
"13285","Aste1","9","protein_coding"
"13286","Mcoln1","8","protein_coding"
"13287","Kir3dl1","X","protein_coding"
"13288","Pknox1","17","protein_coding"
"13289","Fasn","11","protein_coding"
"13290","Wnt1","15","protein_coding"
"13291","Ddn","15","protein_coding"
"13292","Bcr","10","protein_coding"
"13293","Prkag1","15","protein_coding"
"13294","Nkx3-2","5","protein_coding"
"13295","Ythdc1","5","protein_coding"
"13296","Tceal3","X","protein_coding"
"13297","Scap","9","protein_coding"
"13298","Tgif2","2","protein_coding"
"13299","Amy2a1","3","protein_coding"
"13300","Amy1","3","protein_coding"
"13301","Pnpla6","8","protein_coding"
"13302","Tceal1","X","protein_coding"
"13303","Kmt2d","15","protein_coding"
"13304","Slc28a2b","2","protein_coding"
"13305","Morf4l2","X","protein_coding"
"13306","Specc1l","10","protein_coding"
"13307","Ddr2","1","protein_coding"
"13308","Rab5if","2","protein_coding"
"13309","Elavl3","9","protein_coding"
"13310","S100a7l2","3","protein_coding"
"13311","Pglyrp3","3","protein_coding"
"13312","Lor","3","protein_coding"
"13313","Cbs","17","protein_coding"
"13314","Ckap5","2","protein_coding"
"13315","Prr9","3","protein_coding"
"13316","Ptpn23","9","protein_coding"
"13317","Zfp787","7","protein_coding"
"13318","Lelp1","3","protein_coding"
"13319","Lipt1","1","protein_coding"
"13320","Sprr2a1","3","protein_coding"
"13321","Sprr2a2","3","protein_coding"
"13322","Cldn19","4","protein_coding"
"13323","Stk25","1","protein_coding"
"13324","Rnpc3","3","protein_coding"
"13325","Thap12","7","protein_coding"
"13326","Adora2a","10","protein_coding"
"13327","Ybx1","4","protein_coding"
"13328","Zfp653","9","protein_coding"
"13329","Gucd1","10","protein_coding"
"13330","Mitd1","1","protein_coding"
"13331","Psmc2","5","protein_coding"
"13332","Zfp444","7","protein_coding"
"13333","Glra4","X","protein_coding"
"13334","Rhebl1","15","protein_coding"
"13335","Bok","1","protein_coding"
"13336","Plp1","X","protein_coding"
"13337","Ngp","9","protein_coding"
"13338","Zpr1","9","protein_coding"
"13339","Cct6b","11","protein_coding"
"13340","Rnf186","4","protein_coding"
"13341","Unc80","1","protein_coding"
"13342","Galp","7","protein_coding"
"13343","Tmco4","4","protein_coding"
"13344","Ugt2b34","5","protein_coding"
"13345","Wnt11","7","protein_coding"
"13346","Tmsb15b2","X","protein_coding"
"13347","Dhh","15","protein_coding"
"13348","Fam199x","X","protein_coding"
"13349","Ssh1","5","protein_coding"
"13350","Upb1","10","protein_coding"
"13351","Lmbr1l","15","protein_coding"
"13352","Zscan5b","7","protein_coding"
"13353","Zfp830","11","protein_coding"
"13354","Ccdc57","11","protein_coding"
"13355","Esx1","X","protein_coding"
"13356","Epp13","7","protein_coding"
"13357","Snrpd3","10","protein_coding"
"13358","Lrrc75b","10","protein_coding"
"13359","Gm6592","X","protein_coding"
"13360","Ecsit","9","protein_coding"
"13361","B630019K06Rik","X","protein_coding"
"13362","Ggt1","10","protein_coding"
"13363","Uvrag","7","protein_coding"
"13364","Slc16a3","11","protein_coding"
"13365","Lce6a","3","protein_coding"
"13366","Fthl17b","X","protein_coding"
"13367","Htr6","4","protein_coding"
"13368","Fthl17c","X","protein_coding"
"13369","Lce1a1","3","protein_coding"
"13370","Fthl17d","X","protein_coding"
"13371","Lce1b","3","protein_coding"
"13372","Fthl17e","X","protein_coding"
"13373","Nbl1","4","protein_coding"
"13374","Lce1a2","3","protein_coding"
"13375","Ssxb10","X","protein_coding"
"13376","Lce1c","3","protein_coding"
"13377","Lce1d","3","protein_coding"
"13378","Micos10","4","protein_coding"
"13379","Lce1e","3","protein_coding"
"13380","Ssxb1","X","protein_coding"
"13381","Lce1f","3","protein_coding"
"13382","Bud13","9","protein_coding"
"13383","Gm38119","3","protein_coding"
"13384","Tuba1b","15","protein_coding"
"13385","Lce1g","3","protein_coding"
"13386","Ppih","4","protein_coding"
"13387","Lce1h","3","protein_coding"
"13388","P4ha2","11","protein_coding"
"13389","Lce1i","3","protein_coding"
"13390","Lce1j","3","protein_coding"
"13391","Lce1k","3","protein_coding"
"13392","Kprp","3","protein_coding"
"13393","Ssxb6","X","protein_coding"
"13394","Ssxb3","X","protein_coding"
"13395","U2af1","17","protein_coding"
"13396","Lce1l","3","protein_coding"
"13397","Gm49450","15","protein_coding"
"13398","2310050C09Rik","3","protein_coding"
"13399","Zfp667","7","protein_coding"
"13400","Lce3a","3","protein_coding"
"13401","Tuba1a","15","protein_coding"
"13402","Rps23rg1","8","protein_coding"
"13403","Lce3b","3","protein_coding"
"13404","Lce3c","3","protein_coding"
"13405","Lce3d","3","protein_coding"
"13406","Lce3e","3","protein_coding"
"13407","Ssxb8","X","protein_coding"
"13408","Camsap3","8","protein_coding"
"13409","Klhl18","9","protein_coding"
"13410","Lce3f","3","protein_coding"
"13411","Crct1","3","protein_coding"
"13412","Ssx9","X","protein_coding"
"13413","Lce1m","3","protein_coding"
"13414","Ssxb9","X","protein_coding"
"13415","Tdpoz8","3","protein_coding"
"13416","Tuba1c","15","protein_coding"
"13417","Zfp583","7","protein_coding"
"13418","Ugt2b1","5","protein_coding"
"13419","Crnn","3","protein_coding"
"13420","Ssxb2","X","protein_coding"
"13421","Prph","15","protein_coding"
"13422","Flg2","3","protein_coding"
"13423","Col11a1","3","protein_coding"
"13424","Ugt2b35","5","protein_coding"
"13425","Gm3854","7","protein_coding"
"13426","Mrpl30","1","protein_coding"
"13427","Gm14459","X","protein_coding"
"13428","4931429L15Rik","9","protein_coding"
"13429","Klhdc10","6","protein_coding"
"13430","Ssxb5","X","protein_coding"
"13431","Dgat2","7","protein_coding"
"13432","Bod1l","5","protein_coding"
"13433","Gm5751","X","protein_coding"
"13434","Mospd2","X","protein_coding"
"13435","Cryaa","17","protein_coding"
"13436","Cnn1","9","protein_coding"
"13437","Mogat2","7","protein_coding"
"13438","Thap4","1","protein_coding"
"13439","Troap","15","protein_coding"
"13440","Zfp78","7","protein_coding"
"13441","Sik1","17","protein_coding"
"13442","Lyg2","1","protein_coding"
"13443","Map6","7","protein_coding"
"13444","Lyg1","1","protein_coding"
"13445","Megf11","9","protein_coding"
"13446","C1ql4","15","protein_coding"
"13447","Dao","5","protein_coding"
"13448","Dnajc22","15","protein_coding"
"13449","Rpe","1","protein_coding"
"13450","Hsf2bp","17","protein_coding"
"13451","Zfp7","15","protein_coding"
"13452","Dock7","4","protein_coding"
"13453","Csf2","11","protein_coding"
"13454","Zfp28","7","protein_coding"
"13455","Fancb","X","protein_coding"
"13456","Commd5","15","protein_coding"
"13457","Ggt5","10","protein_coding"
"13458","Cyth4","15","protein_coding"
"13459","Rrp1b","17","protein_coding"
"13460","Csnk1d","11","protein_coding"
"13461","Ugt2b36","5","protein_coding"
"13462","Flg","3","protein_coding"
"13463","Xab2","8","protein_coding"
"13464","Hrnr","3","protein_coding"
"13465","Gm15114","X","protein_coding"
"13466","Uap1","1","protein_coding"
"13467","Vgll4","6","protein_coding"
"13468","Rptn","3","protein_coding"
"13469","Gm15127","X","protein_coding"
"13470","Slc26a5","5","protein_coding"
"13471","Tchh","3","protein_coding"
"13472","Smim17","7","protein_coding"
"13473","Olfm3","3","protein_coding"
"13474","Or2bd2","7","protein_coding"
"13475","Or6z3","7","protein_coding"
"13476","Pet100","8","protein_coding"
"13477","Notch3","17","protein_coding"
"13478","Tamm41","6","protein_coding"
"13479","Susd2","10","protein_coding"
"13480","Or6z5","7","protein_coding"
"13481","Luzp4","X","protein_coding"
"13482","Or6z7","7","protein_coding"
"13483","Serpinh1","7","protein_coding"
"13484","Pcp2","8","protein_coding"
"13485","Tchhl1","3","protein_coding"
"13486","Pparg","6","protein_coding"
"13487","Ammecr1","X","protein_coding"
"13488","Sgms2","3","protein_coding"
"13489","Elfn2","15","protein_coding"
"13490","Il3","11","protein_coding"
"13491","Rtl9","X","protein_coding"
"13492","Ephx3","17","protein_coding"
"13493","Ugt2b5","5","protein_coding"
"13494","Tbl1xr1","3","protein_coding"
"13495","Mfng","15","protein_coding"
"13496","Araf","X","protein_coding"
"13497","Stxbp2","8","protein_coding"
"13498","Cd7","11","protein_coding"
"13499","Sla2","2","protein_coding"
"13500","Or6z6","7","protein_coding"
"13501","Sectm1b","11","protein_coding"
"13502","Card10","15","protein_coding"
"13503","Ugt2b37","5","protein_coding"
"13504","Or6z1","7","protein_coding"
"13505","Brd4","17","protein_coding"
"13506","Elof1","9","protein_coding"
"13507","Atg4b","1","protein_coding"
"13508","Svop","5","protein_coding"
"13509","Cabin1","10","protein_coding"
"13510","Gdpd5","7","protein_coding"
"13511","Higd1b","11","protein_coding"
"13512","Rab11a","9","protein_coding"
"13513","Sectm1a","11","protein_coding"
"13514","Cdc42ep1","15","protein_coding"
"13515","Lgals2","15","protein_coding"
"13516","Chn1","2","protein_coding"
"13517","Gga1","15","protein_coding"
"13518","Tsen2","6","protein_coding"
"13519","Ugt2a3","5","protein_coding"
"13520","Acp5","9","protein_coding"
"13521","Dtymk","1","protein_coding"
"13522","Rimbp2","5","protein_coding"
"13523","Tex19.2","11","protein_coding"
"13524","Mkrn2os","6","protein_coding"
"13525","Tex19.1","11","protein_coding"
"13526","Mkrn2","6","protein_coding"
"13527","Txndc9","1","protein_coding"
"13528","Uts2r","11","protein_coding"
"13529","Dennd4a","9","protein_coding"
"13530","Klhl35","7","protein_coding"
"13531","Eftud2","11","protein_coding"
"13532","Gm49510","15","protein_coding"
"13533","Ddt","10","protein_coding"
"13534","Sh3bp1","15","protein_coding"
"13535","Or2t35","14","protein_coding"
"13536","Or10am5","7","protein_coding"
"13537","Gm20441","10","protein_coding"
"13538","Retn","8","protein_coding"
"13539","Il3ra","14","protein_coding"
